"","Div.Num","Sch.Num","Level","Div.Name","School.Name.sdh","School.Type","Low.Grade","High.Grade","Subject","Subgroup","X2013.2014.Pass.Rate","X2014.2015.Pass.Rate","X2015.2016.Pass.Rate","Division.Name.ad","School.Name.acd","School.Accreditation.Rating","English","Met.English","Mathematics","Met.Mathematics","History","Met.History","Science","Met.Science","GCI","Met.GCI","Division.Name.ed","School.Name","Grade","Hispanic..of.any.Race.Male","Hispanic..of.any.Race.Female","American.Indian.Alaska.Native..Male","American.Indian.Alaska.Native..Female","Asian.Male","Asian.Female","Black.or.African.American.Male","Black.or.African.American.Female","Native.Hawaiian..Pacific.Islander..Male","Native.Hawaiian..Pacific.Islander.Female","White.Male","White.Female","Two.or.more.races...Non.Hispanic..Male","Two.or.more.races..Non.Hispanic..Female","Total.Full.time.Students","Part.time.Students","Total..Full.time...Part.time.Students","Name","FY.2014..Actual.Average.Teacher.Salary","FY.2015..Actual.Average.Teacher.Salary","FY.2014.to.FY.2015.Percent.Increase...Decrease.","FY.2016..Budgeted.Average.Teacher.Salary","FY.2015.to.FY.2016.Percent.Increase...Decrease."
"4090",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"Science","White","96","97","97","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4091",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"Science","Asian","93","95","95","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4092",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"History and Social Sciences","Male","95","94","95","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4093",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"Mathematics","Male","83","84","88","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4094",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"Science","Male","92","92","93","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4095",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"English: Reading","Students with Disabilities","75","62","61","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4096",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"English: Reading","All Students","94","95","95","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4097",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"Mathematics","Students with Disabilities","49","58","69","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4098",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"Science","Students with Disabilities","66","66","74","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4099",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"English: Reading","White","98","97","98","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4100",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"History and Social Sciences","Limited English Proficient","80","87","79","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4101",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"Mathematics","Limited English Proficient","71","79","77","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4102",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"English: Writing","Asian","85","86","89","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4103",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"History and Social Sciences","Asian","93","97","95","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4104",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"English: Writing","Male","83","83","91","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4105",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"Mathematics","Female","87","91","92","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4106",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"Science","Female","94","96","96","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4107",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"English: Writing","Black","81","76","83","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4108",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"History and Social Sciences","Black","92","89","87","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
"4109",43,96,"Sch","Henrico County ","Glen Allen High","High","9",12,"Mathematics","Black","72","76","81","Henrico County ","Glen Allen High","Fully Accredited","92","Yes","88","Yes","95","Yes","94","Yes","98","Yes","HENRICO CO PBLC SCHS","GLEN ALLEN HIGH","12","4","13","0","1","16","21","38","49","0",1,"120","137","7","14","421",0,"421","Henrico County Public Schools",50428,50050,"(0.75%)",50944,"1.79% "
